Price,Close,High,Low,Open,Volume
2025-02-21 17:45:00+00:00,248.27980041503906,248.4199981689453,248.24000549316406,248.34080505371094,136800
2025-02-21 17:46:00+00:00,248.24000549316406,248.27999877929688,247.92999267578125,248.25999450683594,115814
2025-02-21 17:47:00+00:00,248.44000244140625,248.4593048095703,248.2144012451172,248.22999572753906,73032
2025-02-21 17:48:00+00:00,248.5792999267578,248.5800018310547,248.4199981689453,248.44000244140625,143116
2025-02-21 17:49:00+00:00,248.51499938964844,248.6699981689453,248.4600067138672,248.5897979736328,97608
2025-02-21 17:50:00+00:00,248.50999450683594,248.58999633789062,248.4250030517578,248.52000427246094,128701
2025-02-21 17:51:00+00:00,248.60009765625,248.6197967529297,248.35000610351562,248.50999450683594,109856
2025-02-21 17:52:00+00:00,248.5500030517578,248.69000244140625,248.5399932861328,248.6199951171875,108187
2025-02-21 17:53:00+00:00,248.52999877929688,248.57000732421875,248.39999389648438,248.5449981689453,102774
2025-02-21 17:54:00+00:00,248.42999267578125,248.6199951171875,248.42999267578125,248.50999450683594,110481
2025-02-21 17:55:00+00:00,248.1300048828125,248.48500061035156,248.1300048828125,248.42529296875,88432
2025-02-21 17:56:00+00:00,248.11000061035156,248.24949645996094,247.9499969482422,248.1300048828125,149067
2025-02-21 17:57:00+00:00,248.41000366210938,248.50999450683594,248.11000061035156,248.1300048828125,128417
2025-02-21 17:58:00+00:00,248.33999633789062,248.52000427246094,248.33999633789062,248.33999633789062,121609
2025-02-21 17:59:00+00:00,248.42999267578125,248.4949951171875,248.35000610351562,248.3800048828125,92291
2025-02-21 18:00:00+00:00,248.14999389648438,248.49000549316406,248.13999938964844,248.4499969482422,87163
2025-02-21 18:01:00+00:00,247.97999572753906,248.16000366210938,247.88999938964844,248.14500427246094,135349
2025-02-21 18:02:00+00:00,247.82000732421875,247.97999572753906,247.63999938964844,247.94000244140625,134284
2025-02-21 18:03:00+00:00,247.9503936767578,248.10000610351562,247.75999450683594,247.82000732421875,100333
2025-02-21 18:04:00+00:00,247.76499938964844,248.0,247.67999267578125,247.947998046875,75476
2025-02-21 18:05:00+00:00,247.58999633789062,247.7899932861328,247.52999877929688,247.77999877929688,99786
2025-02-21 18:06:00+00:00,248.0500030517578,248.09500122070312,247.57000732421875,247.6199951171875,167516
2025-02-21 18:07:00+00:00,247.7899932861328,248.06500244140625,247.6300048828125,248.06500244140625,93136
2025-02-21 18:08:00+00:00,247.6999969482422,247.8000030517578,247.61000061035156,247.77000427246094,60182
2025-02-21 18:09:00+00:00,247.61000061035156,247.7198944091797,247.52000427246094,247.6699981689453,60288
2025-02-21 18:10:00+00:00,247.41000366210938,247.61990356445312,247.39010620117188,247.59800720214844,124047
2025-02-21 18:11:00+00:00,247.38999938964844,247.5,247.22999572753906,247.36000061035156,144766
2025-02-21 18:12:00+00:00,247.25999450683594,247.40989685058594,247.1999969482422,247.40989685058594,103741
2025-02-21 18:13:00+00:00,247.3253936767578,247.4199981689453,247.2449951171875,247.27000427246094,124210
2025-02-21 18:14:00+00:00,247.30999755859375,247.41000366210938,247.25999450683594,247.33999633789062,85120
2025-02-21 18:15:00+00:00,247.27999877929688,247.41000366210938,247.22999572753906,247.34500122070312,142854
2025-02-21 18:16:00+00:00,247.16000366210938,247.27999877929688,247.10000610351562,247.27000427246094,106957
2025-02-21 18:17:00+00:00,247.3511962890625,247.41000366210938,247.13499450683594,247.1699981689453,105814
2025-02-21 18:18:00+00:00,247.34500122070312,247.5399932861328,247.27999877929688,247.35000610351562,90617
2025-02-21 18:19:00+00:00,247.33999633789062,247.36000061035156,247.17999267578125,247.34500122070312,574678
2025-02-21 18:20:00+00:00,247.3699951171875,247.4550018310547,247.3000030517578,247.35000610351562,79024
2025-02-21 18:21:00+00:00,247.2949981689453,247.38999938964844,247.27000427246094,247.375,68221
2025-02-21 18:22:00+00:00,247.41000366210938,247.52000427246094,247.2899932861328,247.2899932861328,72971
2025-02-21 18:23:00+00:00,247.38999938964844,247.50999450683594,247.32000732421875,247.39999389648438,81215
2025-02-21 18:24:00+00:00,247.41329956054688,247.49000549316406,247.38499450683594,247.39720153808594,54173
2025-02-21 18:25:00+00:00,247.4633026123047,247.64999389648438,247.30999755859375,247.41000366210938,89143
2025-02-21 18:26:00+00:00,247.6199951171875,247.63999938964844,247.5,247.5,31169
2025-02-21 18:27:00+00:00,247.52999877929688,247.6199951171875,247.47000122070312,247.60000610351562,40703
2025-02-21 18:28:00+00:00,247.6898956298828,247.69000244140625,247.52000427246094,247.52999877929688,66187
2025-02-21 18:29:00+00:00,247.44119262695312,247.69000244140625,247.38999938964844,247.67999267578125,69140
2025-02-21 18:30:00+00:00,247.27999877929688,247.49000549316406,247.27000427246094,247.44509887695312,47500
2025-02-21 18:31:00+00:00,247.1199951171875,247.33999633789062,247.0399932861328,247.27999877929688,64813
2025-02-21 18:32:00+00:00,247.25,247.25999450683594,247.0500030517578,247.12399291992188,92599
2025-02-21 18:33:00+00:00,247.39999389648438,247.5050048828125,247.2100067138672,247.26060485839844,63006
2025-02-21 18:34:00+00:00,247.52000427246094,247.5850067138672,247.3800048828125,247.4199981689453,1356721
2025-02-21 18:35:00+00:00,247.44000244140625,247.6300048828125,247.4199981689453,247.52999877929688,200474
2025-02-21 18:36:00+00:00,247.7050018310547,247.77000427246094,247.476806640625,247.47999572753906,60701
2025-02-21 18:37:00+00:00,247.92799377441406,247.97999572753906,247.69000244140625,247.92799377441406,54007
2025-02-21 18:38:00+00:00,247.88999938964844,248.0767059326172,247.88999938964844,247.94000244140625,77135
2025-02-21 18:39:00+00:00,247.67999267578125,247.88999938964844,247.57000732421875,247.88999938964844,64706
2025-02-21 18:40:00+00:00,247.7449951171875,247.82000732421875,247.7050018310547,247.71499633789062,38488
2025-02-21 18:41:00+00:00,247.4593048095703,247.72999572753906,247.4593048095703,247.72000122070312,42876
2025-02-21 18:42:00+00:00,247.6199951171875,247.64999389648438,247.42999267578125,247.4600067138672,50933
2025-02-21 18:43:00+00:00,247.52999877929688,247.61000061035156,247.49000549316406,247.60000610351562,41411
2025-02-21 18:44:00+00:00,247.55999755859375,247.73989868164062,247.5399932861328,247.5500030517578,61648
2025-02-21 18:45:00+00:00,247.60000610351562,247.68499755859375,247.5500030517578,247.56500244140625,31365
2025-02-21 18:46:00+00:00,247.65199279785156,247.65199279785156,247.52000427246094,247.58999633789062,37928
2025-02-21 18:47:00+00:00,247.75,247.81930541992188,247.64999389648438,247.64999389648438,47683
2025-02-21 18:48:00+00:00,247.86000061035156,247.86000061035156,247.75,247.77000427246094,72005
2025-02-21 18:49:00+00:00,247.80999755859375,247.89999389648438,247.77000427246094,247.84710693359375,43443
2025-02-21 18:50:00+00:00,247.86500549316406,247.88999938964844,247.7519989013672,247.77499389648438,40387
2025-02-21 18:51:00+00:00,247.98500061035156,248.0,247.8699951171875,247.88999938964844,48066
2025-02-21 18:52:00+00:00,247.77000427246094,248.0175018310547,247.75999450683594,247.99000549316406,56570
2025-02-21 18:53:00+00:00,247.8300018310547,247.8300018310547,247.65480041503906,247.74000549316406,37102
2025-02-21 18:54:00+00:00,247.85409545898438,247.9600067138672,247.80999755859375,247.82000732421875,44221
2025-02-21 18:55:00+00:00,247.90499877929688,247.92999267578125,247.75999450683594,247.8574981689453,40552
2025-02-21 18:56:00+00:00,247.9250030517578,248.00999450683594,247.8800048828125,247.9250030517578,48320
2025-02-21 18:57:00+00:00,247.85000610351562,247.9550018310547,247.75,247.92999267578125,38086
2025-02-21 18:58:00+00:00,247.72500610351562,247.83999633789062,247.72000122070312,247.82000732421875,35643
2025-02-21 18:59:00+00:00,247.74000549316406,247.75,247.63999938964844,247.7100067138672,45091
2025-02-21 19:00:00+00:00,247.75999450683594,247.86000061035156,247.7100067138672,247.77999877929688,61324
2025-02-21 19:01:00+00:00,247.69000244140625,247.7899932861328,247.55999755859375,247.77000427246094,72140
2025-02-21 19:02:00+00:00,247.4949951171875,247.74000549316406,247.47999572753906,247.69000244140625,45535
2025-02-21 19:03:00+00:00,247.5,247.53500366210938,247.4499969482422,247.5128936767578,40183
2025-02-21 19:04:00+00:00,247.60000610351562,247.61000061035156,247.4600067138672,247.49000549316406,54242
2025-02-21 19:05:00+00:00,247.52000427246094,247.7050018310547,247.43499755859375,247.6967010498047,46676
2025-02-21 19:06:00+00:00,247.6300048828125,247.74000549316406,247.52000427246094,247.6300048828125,53762
2025-02-21 19:07:00+00:00,247.70809936523438,247.74000549316406,247.6199951171875,247.66000366210938,51551
2025-02-21 19:08:00+00:00,247.72390747070312,247.85499572753906,247.69009399414062,247.72000122070312,71374
2025-02-21 19:09:00+00:00,247.6699981689453,247.82000732421875,247.61329650878906,247.71499633789062,70903
2025-02-21 19:10:00+00:00,247.8000030517578,247.8000030517578,247.6199951171875,247.69000244140625,71906
2025-02-21 19:11:00+00:00,247.64999389648438,247.83999633789062,247.55999755859375,247.8000030517578,83305
2025-02-21 19:12:00+00:00,247.73500061035156,247.75999450683594,247.5601043701172,247.66000366210938,51797
2025-02-21 19:13:00+00:00,247.78900146484375,247.81900024414062,247.69000244140625,247.75,55842
2025-02-21 19:14:00+00:00,247.67730712890625,247.83999633789062,247.6300048828125,247.67730712890625,67192
2025-02-21 19:15:00+00:00,247.60499572753906,247.72000122070312,247.5800018310547,247.64999389648438,43471
2025-02-21 19:16:00+00:00,247.42999267578125,247.58999633789062,247.3699951171875,247.58999633789062,57524
2025-02-21 19:17:00+00:00,247.4550018310547,247.5177001953125,247.42640686035156,247.44000244140625,35692
2025-02-21 19:18:00+00:00,247.42999267578125,247.5,247.38999938964844,247.44000244140625,35130
2025-02-21 19:19:00+00:00,247.3800048828125,247.4600067138672,247.25999450683594,247.4552001953125,50741
2025-02-21 19:20:00+00:00,247.1999969482422,247.3699951171875,247.1999969482422,247.36000061035156,68412
2025-02-21 19:21:00+00:00,247.14120483398438,247.32000732421875,247.0,247.19000244140625,112804
2025-02-21 19:22:00+00:00,247.11500549316406,247.1999969482422,247.07000732421875,247.1699981689453,57440
2025-02-21 19:23:00+00:00,247.0800018310547,247.1739959716797,247.0500030517578,247.11500549316406,74156
2025-02-21 19:24:00+00:00,246.86000061035156,247.0800018310547,246.80999755859375,247.0800018310547,119714
2025-02-21 19:25:00+00:00,246.8000946044922,246.91990661621094,246.72999572753906,246.8699951171875,100546
2025-02-21 19:26:00+00:00,246.74000549316406,246.9199981689453,246.72999572753906,246.83999633789062,56725
2025-02-21 19:27:00+00:00,246.86000061035156,246.91000366210938,246.69500732421875,246.74000549316406,77448
2025-02-21 19:28:00+00:00,246.88999938964844,246.97000122070312,246.7899932861328,246.85000610351562,54000
2025-02-21 19:29:00+00:00,246.49000549316406,246.9698944091797,246.42999267578125,246.91000366210938,161637
2025-02-21 19:30:00+00:00,246.7100067138672,246.72999572753906,246.4199981689453,246.5050048828125,148778
2025-02-21 19:31:00+00:00,246.6199951171875,246.77499389648438,246.57000732421875,246.74119567871094,60512
2025-02-21 19:32:00+00:00,246.74000549316406,246.74989318847656,246.55999755859375,246.58999633789062,771688
2025-02-21 19:33:00+00:00,246.61000061035156,246.82000732421875,246.5800018310547,246.74000549316406,109042
2025-02-21 19:34:00+00:00,246.47999572753906,246.58999633789062,246.35009765625,246.58999633789062,85487
2025-02-21 19:35:00+00:00,246.3300018310547,246.49000549316406,246.25010681152344,246.47000122070312,119177
2025-02-21 19:36:00+00:00,246.2100067138672,246.33999633789062,246.16000366210938,246.32000732421875,94268
2025-02-21 19:37:00+00:00,246.2100067138672,246.21969604492188,246.07000732421875,246.1999969482422,74098
2025-02-21 19:38:00+00:00,245.89500427246094,246.2100067138672,245.7801055908203,246.19000244140625,148855
2025-02-21 19:39:00+00:00,246.0,246.06959533691406,245.8300018310547,245.89999389648438,148307
2025-02-21 19:40:00+00:00,246.05999755859375,246.2100067138672,245.99000549316406,246.02999877929688,87938
2025-02-21 19:41:00+00:00,245.99940490722656,246.10000610351562,245.9499969482422,246.0800018310547,72687
2025-02-21 19:42:00+00:00,246.0800018310547,246.1199951171875,245.97000122070312,246.0,73969
2025-02-21 19:43:00+00:00,246.24000549316406,246.3000030517578,246.05999755859375,246.10000610351562,188283
2025-02-21 19:44:00+00:00,246.24000549316406,246.30499267578125,246.14999389648438,246.24000549316406,108700
2025-02-21 19:45:00+00:00,245.9499969482422,246.30999755859375,245.94000244140625,246.29359436035156,102525
2025-02-21 19:46:00+00:00,245.83999633789062,246.05999755859375,245.83999633789062,245.97000122070312,75689
2025-02-21 19:47:00+00:00,245.6916961669922,245.88999938964844,245.6320037841797,245.83999633789062,77980
2025-02-21 19:48:00+00:00,246.0164031982422,246.07000732421875,245.68499755859375,245.68499755859375,80698
2025-02-21 19:49:00+00:00,246.19000244140625,246.22900390625,246.02000427246094,246.03460693359375,61606
2025-02-21 19:50:00+00:00,246.35940551757812,246.5,246.14999389648438,246.35940551757812,104648
2025-02-21 19:51:00+00:00,246.27999877929688,246.5,246.25999450683594,246.35000610351562,166043
2025-02-21 19:52:00+00:00,246.6300048828125,246.6300048828125,246.25999450683594,246.25999450683594,72157
2025-02-21 19:53:00+00:00,246.2050018310547,246.64999389648438,246.19000244140625,246.64999389648438,150981
2025-02-21 19:54:00+00:00,246.05999755859375,246.19500732421875,245.98199462890625,246.19000244140625,61011
2025-02-21 19:55:00+00:00,246.19000244140625,246.22999572753906,246.05999755859375,246.0800018310547,88301
2025-02-21 19:56:00+00:00,246.1999969482422,246.25,246.1300048828125,246.17999267578125,67987
2025-02-21 19:57:00+00:00,246.10000610351562,246.2899932861328,246.10000610351562,246.22000122070312,131655
2025-02-21 19:58:00+00:00,245.93499755859375,246.11000061035156,245.9199981689453,246.09779357910156,132119
2025-02-21 19:59:00+00:00,245.91229248046875,245.99000549316406,245.8450927734375,245.92999267578125,88864
2025-02-21 20:00:00+00:00,245.93499755859375,245.98500061035156,245.84500122070312,245.91000366210938,79896
2025-02-21 20:01:00+00:00,245.64999389648438,246.00900268554688,245.61000061035156,245.9600067138672,91875
2025-02-21 20:02:00+00:00,245.75999450683594,245.80999755859375,245.60000610351562,245.63999938964844,62058
2025-02-21 20:03:00+00:00,245.89999389648438,245.97999572753906,245.70120239257812,245.77000427246094,66684
2025-02-21 20:04:00+00:00,245.72000122070312,245.91000366210938,245.72000122070312,245.89999389648438,109152
2025-02-21 20:05:00+00:00,245.6656951904297,245.74000549316406,245.6074981689453,245.72000122070312,114334
2025-02-21 20:06:00+00:00,245.63999938964844,245.70249938964844,245.61000061035156,245.6699981689453,67071
2025-02-21 20:07:00+00:00,245.62869262695312,245.72500610351562,245.59449768066406,245.64999389648438,245317
2025-02-21 20:08:00+00:00,245.61500549316406,245.67999267578125,245.55999755859375,245.6199951171875,81913
2025-02-21 20:09:00+00:00,245.63999938964844,245.66000366210938,245.5800018310547,245.61500549316406,98328
2025-02-21 20:10:00+00:00,245.47999572753906,245.64999389648438,245.39010620117188,245.64999389648438,129260
2025-02-21 20:11:00+00:00,245.64999389648438,245.6999969482422,245.4600067138672,245.47000122070312,62027
2025-02-21 20:12:00+00:00,245.82000732421875,245.83999633789062,245.6300048828125,245.6699981689453,158033
2025-02-21 20:13:00+00:00,245.8300018310547,245.89999389648438,245.75,245.8101043701172,73575
2025-02-21 20:14:00+00:00,245.73500061035156,245.83999633789062,245.72000122070312,245.8300018310547,56886
2025-02-21 20:15:00+00:00,245.67999267578125,245.7899932861328,245.59320068359375,245.72000122070312,60580
2025-02-21 20:16:00+00:00,245.5500030517578,245.74000549316406,245.43499755859375,245.6999969482422,105235
2025-02-21 20:17:00+00:00,245.60000610351562,245.601806640625,245.44500732421875,245.5800018310547,80443
2025-02-21 20:18:00+00:00,245.6300048828125,245.66000366210938,245.52999877929688,245.61000061035156,58184
2025-02-21 20:19:00+00:00,245.67999267578125,245.72000122070312,245.55999755859375,245.6300048828125,143776
2025-02-21 20:20:00+00:00,245.77000427246094,245.8800048828125,245.6300048828125,245.67999267578125,79453
2025-02-21 20:21:00+00:00,245.80999755859375,245.89999389648438,245.7100067138672,245.77000427246094,92289
2025-02-21 20:22:00+00:00,245.6999969482422,245.8300018310547,245.6300048828125,245.8300018310547,158086
2025-02-21 20:23:00+00:00,245.77999877929688,245.8000030517578,245.6345977783203,245.69000244140625,82823
2025-02-21 20:24:00+00:00,245.84120178222656,245.97000122070312,245.78500366210938,245.7899932861328,92640
2025-02-21 20:25:00+00:00,245.75999450683594,245.86000061035156,245.72000122070312,245.86000061035156,75942
2025-02-21 20:26:00+00:00,245.84500122070312,245.8800048828125,245.7449951171875,245.75999450683594,1342918
2025-02-21 20:27:00+00:00,245.7053985595703,245.85000610351562,245.6300048828125,245.85000610351562,75848
2025-02-21 20:28:00+00:00,245.77999877929688,245.86000061035156,245.72000122070312,245.72000122070312,67403
2025-02-21 20:29:00+00:00,245.8000030517578,245.88999938964844,245.74000549316406,245.77000427246094,61681
2025-02-21 20:30:00+00:00,245.86000061035156,245.91000366210938,245.7550048828125,245.81500244140625,200619
2025-02-21 20:31:00+00:00,245.72000122070312,245.8800048828125,245.6999969482422,245.8699951171875,86409
2025-02-21 20:32:00+00:00,245.77999877929688,245.7899932861328,245.69000244140625,245.7104034423828,84855
2025-02-21 20:33:00+00:00,245.86000061035156,245.86500549316406,245.75999450683594,245.77000427246094,99966
2025-02-21 20:34:00+00:00,245.83999633789062,245.94000244140625,245.80999755859375,245.86000061035156,69120
2025-02-21 20:35:00+00:00,245.81629943847656,245.8699951171875,245.77000427246094,245.85000610351562,64654
2025-02-21 20:36:00+00:00,245.86000061035156,245.92149353027344,245.8000030517578,245.80999755859375,76646
2025-02-21 20:37:00+00:00,245.83999633789062,245.8800048828125,245.710693359375,245.85000610351562,83824
2025-02-21 20:38:00+00:00,245.77499389648438,245.8699951171875,245.71009826660156,245.83999633789062,120327
2025-02-21 20:39:00+00:00,245.84500122070312,245.86500549316406,245.67999267578125,245.8000030517578,99577
2025-02-21 20:40:00+00:00,245.8300018310547,245.93499755859375,245.80999755859375,245.84500122070312,165010
2025-02-21 20:41:00+00:00,245.69500732421875,245.82000732421875,245.63999938964844,245.77999877929688,97895
2025-02-21 20:42:00+00:00,245.47999572753906,245.72000122070312,245.47999572753906,245.69000244140625,115635
2025-02-21 20:43:00+00:00,245.6699981689453,245.69000244140625,245.47999572753906,245.50999450683594,121973
2025-02-21 20:44:00+00:00,245.52000427246094,245.75,245.4499969482422,245.52000427246094,140821
2025-02-21 20:45:00+00:00,245.47000122070312,245.53990173339844,245.3300018310547,245.53990173339844,145068
2025-02-21 20:46:00+00:00,245.51499938964844,245.54989624023438,245.42999267578125,245.46499633789062,124084
2025-02-21 20:47:00+00:00,245.61500549316406,245.6300048828125,245.4949951171875,245.52999877929688,110853
2025-02-21 20:48:00+00:00,245.6699981689453,245.6999969482422,245.57000732421875,245.61500549316406,104590
2025-02-21 20:49:00+00:00,245.86000061035156,245.86000061035156,245.6199951171875,245.67999267578125,118890
2025-02-21 20:50:00+00:00,245.82000732421875,245.9600067138672,245.76499938964844,245.89999389648438,141703
2025-02-21 20:51:00+00:00,245.94940185546875,246.00999450683594,245.75999450683594,245.94940185546875,171179
2025-02-21 20:52:00+00:00,246.0500030517578,246.08999633789062,245.9499969482422,245.9499969482422,158633
2025-02-21 20:53:00+00:00,245.89999389648438,246.08999633789062,245.89999389648438,246.0399932861328,259625
2025-02-21 20:54:00+00:00,245.80999755859375,245.92750549316406,245.6999969482422,245.91000366210938,218811
2025-02-21 20:55:00+00:00,245.53500366210938,245.92999267578125,245.3800048828125,245.8800048828125,367354
2025-02-21 20:56:00+00:00,245.42999267578125,245.6199951171875,245.41000366210938,245.5399932861328,266589
2025-02-21 20:57:00+00:00,245.6750030517578,245.6898956298828,245.42999267578125,245.4344940185547,502873
2025-02-21 20:58:00+00:00,245.77499389648438,245.77999877929688,245.64999389648438,245.6699981689453,323389
2025-02-21 20:59:00+00:00,245.58999633789062,245.82000732421875,245.3800048828125,245.77499389648438,957247
